308.12,11088,2336.99,1560.42,2944.55,1121.49,78.8743,43.2097,8399.79,116.41
304.42,11168,4949.14,1614.07,3704.65,1180.98,48.7326,95.1953,6472.89,116.46
304.52,11200,2000.09,1584.11,2652.07,1268.45,82.3244,42.7567,8720.72,116.62
304.47,10720,4919.61,1625.12,3703.81,1160.35,51.7318,95.0274,8587.42,116.60
304.55,11232,2065.28,1480.53,2937.62,1184.13,81.9939,39.2473,8752.58,116.25
304.42,11232,4925.34,1578.55,3702.64,1158.78,56.4381,95.0035,8781.21,116.26
304.51,11040,2128.08,1558.03,2874.19,1194.15,81.6108,41.0362,8097.39,116.64
304.46,10896,5033.21,1770.32,3701.39,1240.13,57.3171,94.8945,8392.92,116.65
304.57,11056,2079.13,1564.64,2829.92,1191.1,81.3771,41.4298,7861.87,116.55
304.49,11216,4881.87,1918.29,3693.7,1349.28,53.593,94.7331,7795.46,116.54
304.55,10816,2130.26,1558.35,2888.8,1179.32,81.7522,41.3026,8138.55,116.60
304.41,11008,4916.71,1605.21,3706.65,1245.99,49.3518,95.0396,8957.92,116.48
304.54,10880,2086.42,1499.37,2880.99,1170.99,81.2973,40.3602,8378.53,116.60
304.43,10784,4819.02,1814.14,3694.58,1352.56,50.7925,94.7703,7893.64,116.68
304.50,11120,2091.54,1560.29,2838.24,1186.92,80.8936,41.5345,8181.12,116.59
304.41,11056,4904.28,1897.4,3703.13,1176.1,44.081,95.0858,8796.3,116.45
304.55,11040,2147.83,1659.8,2906.06,1163.81,80.32,40.9486,8770.45,116.74
304.37,11120,5138.19,1946.48,3701.55,1164.54,52.8705,95.2518,7864.76,116.55
304.55,11152,2122.57,1623.15,2903.78,1164.11,80.773,40.602,8791.75,116.59
304.41,11088,4843.97,1855.98,3694.86,1351.17,50.8371,94.7185,7489.43,116.06
304.54,11088,2047.11,1544.52,2802.8,1197.16,82.7244,41.0732,8660.78,116.76
304.49,10880,4897.41,1873.98,3703.44,1169.76,43.8636,95.1499,8911.96,116.50
304.52,11152,2114.88,1591.56,2835.98,1210.25,82.1296,41.5954,8436.76,116.68
304.48,10848,4975.53,1615.72,3702.96,1164.16,53.6655,94.9963,8627.26,116.47
304.54,11072,2056.27,1574.49,2789.16,1182.34,81.8874,41.4721,7504.6,116.61
304.54,11152,4926.87,1827.1,3703.56,1178.39,45.9531,95.1229,6306.04,116.60
304.49,10672,2149.37,1602,2900.82,1176.9,81.0266,40.9321,8254.72,116.60
304.41,11072,4820.44,1941.58,3696.11,1341.88,47.6788,94.7365,7285.26,116.66
304.52,11104,1925.67,1471.05,2544.8,1270.11,83.9141,43.639,7995.4,116.72
304.43,11152,5200.59,1971.92,3703.05,1237,60.4697,94.9867,9192.98,116.28
